vehicle id,vehicle class,CO(g),HC(g),NOx(g),PM2.5_Ele(g),PM2.5_Org(g),Energy(KJ),CO2(g),Fuel(g),TT(s)
855,1,0.8978770454257036,0.012184976608796768,0.04245143546602608,0.0007337567361551886,0.003365441347808748,9879.972039690563,702.9402506327381,220.14810576634386,0.04593709862504982
875,1,1.4236655128812732,0.011383159468608947,0.07417480276607442,0.000700340031762703,0.0032121714152648735,13094.954017678088,931.6797884533672,291.78517011107726,0.015403815067062471
782,1,4.650714372578068,0.030760232098437704,0.09867348428238779,0.0013473875664589668,0.006179900211442139,5720.1681994851415,406.97852706258226,127.45827506641778,3.513451827950723
805,1,2.6334349576248277,0.01835769402561504,0.06865484835206755,0.000698878008032564,0.0032054653265440602,4358.680910253969,310.1114294189694,97.1212613043954,3.486776888245663
815,1,1.9885225788858367,0.01485186231134033,0.05957935148595995,0.0005164403153629412,0.0023687018495967024,4012.5694147294,285.48628873488116,89.4091149719696,3.3975670523841326
853,1,5.426333678799116,0.03686392089029335,0.11370038366922926,0.0017115449720912094,0.00785013673285663,6646.989418927636,472.9200031771412,148.10994644956833,1.4616394311788665
817,1,6.018795918510082,0.03991000793478832,0.11933447806594709,0.0018674989458426783,0.0085654284875429,6841.057263217826,486.72754215888136,152.43421661248598,2.6795529493995685
920,1,7.8340715839255575,0.04930910919509548,0.14605644037465534,0.002511389726970145,0.01151867706788615,9274.42335490255,659.8566728060802,206.65511252881325,0.07098074724527356
852,1,3.4631229459160973,0.023919280892785052,0.07920786449781564,0.001031556092441931,0.004731316935772653,4921.159292636303,350.130641360562,109.65455086246692,3.103126713244498
939,1,1.5691078274897154,0.0120545115056557,0.06418953689360689,0.0007464484617255387,0.003423655808424794,16544.8801662143,1177.135134267009,368.6573215954406,0.005798707255830118
846,1,4.956794121645421,0.03319883484670574,0.10635278707414476,0.001464816971038156,0.006718499323852051,6197.754559076036,440.9578413709001,138.09997850206827,3.475698728234296
886,1,4.713137694364349,0.031642075570374725,0.09850212059306336,0.0014434615003664384,0.006620550805040414,5883.9720408874155,418.63284276802875,131.10819484871445,2.4309074126468446
960,1,1.134923499849178,0.007647096385374167,0.030313130655129052,0.0006258814476314285,0.002870664537225645,12482.873993818766,888.1315189792473,278.1466438985006,0.009117004363179585
890,1,4.129046091211213,0.027666757562596737,0.09149907559154759,0.0011913952907131795,0.005464431076428841,5501.025304432169,391.386948368856,122.57527610279172,3.0714581239060825
865,1,5.157975479333868,0.034784898570176186,0.10733090525198673,0.0015959190927526499,0.007319809034958097,6224.744856388114,442.87814704199906,138.70138332360784,3.4887093502389996
908,2,5.664108631991439,0.04419679871450098,0.10290671130348293,0.0013451358714643724,0.01843627659629198,7966.0268406461555,566.7668776550979,177.50108122925567,1.7737521936578378
902,2,5.54425268112638,0.0423285897244198,0.09560494047888943,0.0013425389925972705,0.01840068404069289,7663.273505898233,545.2265833982951,170.75505270973878,2.4024980515828087
900,1,6.004673410184073,0.04074749481338632,0.12332492914893138,0.0019266465784142986,0.008836716397243854,6886.628489477763,489.9698437605949,153.4496465232045,2.185711152771347
971,1,8.017427014796729,0.0509841968133221,0.14908891119162063,0.0025809467326818897,0.01183770586409081,9815.411773409958,698.3469168033922,218.70955712615327,0.034736169345354596
990,1,1.40232825499464,0.018791925571877928,0.07130716994926348,0.0006630617970643867,0.0030411937980711055,9647.376045119621,686.3915108966203,214.9653413671688,0.05057145106335555
993,1,0.7486547555421436,0.008147079329936482,0.035715166800866324,0.00045564852037892177,0.0020898721121035474,8025.61176892602,571.0062261744092,178.82876810643995,0.0643322193412999
935,2,5.356876200571649,0.040960960578257856,0.09512735292654426,0.0012748945319486535,0.017473557184707156,7575.5137895255675,538.9826550967111,168.7995678916518,2.6926341727157004
911,1,5.680961902084337,0.037587229656909055,0.1141253537790127,0.0017317502849129739,0.007942807716660697,6647.596981902898,472.96323006725066,148.12348432560714,3.4940336054113827
936,1,5.362336546209243,0.03575670679981941,0.10937403936101373,0.0016697299850085695,0.007658347828180528,6424.482935923648,457.0891119226754,143.15199914305606,2.823461754358793
962,1,4.455225717396093,0.0297324602247006,0.09797703663497379,0.0012801088481728844,0.005871321931258141,5815.92116115578,413.791158779304,129.59186745406384,2.276786942978375
1052,1,0.8969812164741313,0.011441539597665697,0.04738602661973772,0.0006340147053974017,0.0029079647975379414,9615.322202322717,684.1109440519077,214.25110929625652,0.052858894882667505
1057,1,1.320293971618354,0.010551054401874087,0.04854692316964406,0.0006173040513255482,0.0028313242024341862,13354.591213764483,950.1524558118875,297.5704736610866,0.016464302370495263
1017,1,4.149803263653151,0.027522658621256812,0.09070449771357661,0.001182344180534066,0.005422916962128886,5409.982048783837,384.90940281623176,120.5466266092653,2.0122455812343114
946,2,5.4309273220731376,0.04276188459566296,0.10016513199279735,0.0013133979028580522,0.018001280129388977,8012.403651392444,570.066494992315,178.53446138622957,3.2106880826199964
1071,1,2.815037180463056,0.035201290010604305,0.12788448449326123,0.0010538403534723145,0.004833538667073167,15963.864552403436,1135.797035265938,355.71098059010507,0.01881426393497508
944,1,5.58480296042337,0.03849615457411053,0.11880927550239993,0.0017827378901270768,0.008176668556812417,7158.354275873882,509.3025900126346,159.50431114486597,2.0179758074681944
1075,1,1.4928335692941392,0.010415680626867164,0.07014379778286395,0.0007784985981180635,0.003570653095351676,12370.46199285406,880.1336297706225,275.6418504145268,0.010886710534067739
973,1,6.080520774785587,0.04009147751697715,0.11919420193475766,0.001894984284436515,0.008691492206665513,6862.2569438444925,488.2358570348313,152.9065934077267,2.3305076826252096
1076,1,1.0928319757356846,0.011438439682401111,0.06078077866600285,0.0006548764803685996,0.0030036479676470605,10312.752957162329,733.7317473738593,229.79144270026774,0.03234904354154532
1078,2,0.7976816268630028,0.001581990566340419,0.012633957252067977,0.00027253530764190676,0.0037353258784471517,16724.54734263039,1189.9180942751086,372.66071225252267,0.0038078858196858344
991,2,6.326311621840215,0.04978912558931127,0.1069239369388514,0.0015915834571754112,0.021814058583090556,8959.133180355338,637.4244075189657,199.6297349002579,2.1536174284603997
1002,1,3.7866023218051077,0.025266603391728256,0.0854987742727684,0.0010644736866705941,0.004882295580384086,5125.909484426502,364.69820800987867,114.21684787218473,3.4821508421104683
972,1,5.559019385294045,0.03747989519393779,0.11466678930422045,0.0017577043522103953,0.008061849016285658,6827.355153156997,485.7526644319772,152.12890263346924,2.9174425890579436
1047,2,5.689711745921515,0.044995456405748493,0.09785546935391096,0.001423495619482264,0.01951026872782155,7993.354338590734,568.7111744828112,178.109999644844,1.3200696927212519
1031,1,5.702201601418113,0.03820248503874414,0.11394243329985418,0.001819875340681426,0.008346999467655755,7021.785385451546,499.58598659402855,156.46124761967533,1.8632341117492328
1101,2,0.5946473885100229,0.0036412447269279797,0.024984940662442848,0.0002119457877059104,0.0029048955086613073,14938.718221405265,1062.8599239345997,332.86840345042697,0.014915711496039624
